beta.(Intercept),beta.veg1,alpha.(Intercept),alpha.sal,alpha.twg,delta.(Intercept),delta.sal,delta.fish,delta.turb
-0.6322842,1.901139,1.305847,-0.03475396,-0.001911844,1.178475,-0.04918521,-0.002167911,0.002517594
-0.9843459,1.988933,1.207387,-0.03891629,0.006921242,1.080938,-0.0466599,-0.001490437,0.002433116
-0.9671078,1.679388,0.9787207,-0.01998583,0.007709857,1.020422,-0.04637862,-0.001698495,0.002607852
-0.7659166,1.759595,0.9787207,-0.01998583,0.007709857,1.11146,-0.0393694,-0.001371503,0.001736917
-0.7659166,1.759595,0.9787207,-0.01998583,0.007709857,1.058437,-0.04145499,-0.00178945,0.00206679
-0.9784884,1.501448,1.011034,-0.02044947,-0.003987629,1.205132,-0.04819201,-0.002140557,0.002080994
-0.9784884,1.501448,0.8663009,-0.0114684,0.0001077799,0.9656577,-0.04431982,-0.001895695,0.002496929
-0.9510842,1.647777,0.8663009,-0.0114684,0.0001077799,0.9216841,-0.04368179,-0.0017027,0.002936226
-0.7146572,1.597494,1.283849,-0.03808695,-0.0006416315,0.9655706,-0.03758127,-0.00138294,0.002034579
-0.8290199,1.694528,1.197143,-0.02400518,-0.0004575665,1.155848,-0.03107367,-0.001268932,0.0008231907
-1.369679,2.547414,1.197143,-0.02400518,-0.0004575665,0.9916996,-0.03674247,-0.0007449689,0.001794997
-1.225769,2.235512,1.197143,-0.02400518,-0.0004575665,1.037857,-0.03870841,-0.001710308,0.00185841
-0.4369748,0.8984166,1.086531,-0.03494966,0.004346159,1.259151,-0.03898024,-0.001865081,0.001531424
-0.6472927,1.483004,1.20232,-0.02705745,0.00553121,1.06396,-0.0416873,-0.001473608,0.002027391
-0.5328719,1.724307,1.204134,-0.03242664,0.003023829,1.057807,-0.03948565,-0.001146929,0.002118169
-1.02806,1.585389,1.283769,-0.03209548,0.0001554397,1.006857,-0.03669805,-0.001179796,0.002096333
-1.02806,1.585389,1.24551,-0.03865529,-0.001801048,1.193414,-0.04490848,-0.00149938,0.001764802
-1.250796,2.150048,0.9630395,-0.02121542,0.00121517,1.281686,-0.04532209,-0.001540505,0.001562342
-0.4804657,2.247988,1.53345,-0.04338851,0.004291045,1.198793,-0.04220733,-0.001633723,0.001540623
-0.4804657,2.247988,1.276673,-0.03094279,0.0007025368,1.057326,-0.04231873,-0.001514062,0.002236738
-0.7975214,1.226527,1.276673,-0.03094279,0.0007025368,0.902886,-0.0383506,-0.001437284,0.002261907
-0.2866035,1.14443,1.164489,-0.03432542,0.006444258,0.9827722,-0.04104911,-0.001763963,0.00256794
-0.4872676,1.399067,1.347605,-0.0417054,0.003975979,1.017732,-0.0303238,-0.001486171,0.001312125
-0.4506166,1.035665,1.068931,-0.02808354,0.0002214051,1.011906,-0.04043537,-0.0006832572,0.002044934
-0.4506166,1.035665,0.8236661,-0.01588352,0.00586101,1.085917,-0.03727484,-0.001512592,0.001774661
-0.4506166,1.035665,1.190524,-0.0418544,0.01428776,0.8670463,-0.03679072,-0.000934689,0.002237006
-0.7123848,1.665788,1.191523,-0.03774173,0.007877091,0.9213954,-0.04156514,-0.0004705227,0.001896647
-0.7123848,1.665788,1.3331,-0.03585362,0.00161288,1.091536,-0.0436244,-0.001400701,0.001644867
-0.9228647,1.546928,0.9396282,-0.01749481,0.005546985,1.137003,-0.0374773,-0.001015403,0.001088023
-0.9736588,2.126021,0.9396282,-0.01749481,0.005546985,0.9258969,-0.0323392,-0.0009231632,0.001568687
-0.3999882,1.455027,1.157409,-0.03049478,0.007079997,0.9000916,-0.03581174,-0.001495834,0.002320615
-1.220542,1.792165,0.9298472,-0.01637762,0.00687779,1.065061,-0.03650097,-0.00161494,0.001898153
-0.5824953,1.521223,0.9298472,-0.01637762,0.00687779,1.164482,-0.04391818,-0.002259864,0.002426923
-1.489201,2.28734,1.17959,-0.02216164,0.002982377,1.048713,-0.04401256,-0.001725079,0.002338874
-0.1720432,1.540867,1.269639,-0.03957976,0.0006271828,1.099796,-0.03662542,-0.001150632,0.001032602
-0.3387425,0.7323597,0.7557754,-0.01213386,0.009261068,1.224703,-0.04273812,-0.001487613,0.001923536
-0.6323975,1.279827,0.7557754,-0.01213386,0.009261068,0.9579304,-0.03863787,-0.00128459,0.002354008
-0.7117561,1.145229,0.7557754,-0.01213386,0.009261068,1.020064,-0.03374245,-0.00114191,0.001578483
-0.7117561,1.145229,1.288553,-0.03382308,0.00245594,1.020064,-0.03374245,-0.00114191,0.001578483
-0.7117561,1.145229,1.409633,-0.0339183,0.005161247,0.9571438,-0.04023625,-0.001467941,0.002542813
-0.7117561,1.145229,1.22349,-0.02693953,-9.221911e-05,1.042267,-0.03841627,-0.001467359,0.001723759
-0.7117561,1.145229,0.9215472,-0.02151236,0.004442401,1.122673,-0.030348,-0.001921378,0.00108813
-0.8212533,1.501525,1.514277,-0.04251434,0.001996838,0.896313,-0.04356385,-0.001679175,0.002943673
-0.6518298,1.953478,1.653416,-0.04804912,-0.004832133,1.142782,-0.04556406,-0.001468244,0.001680216
-0.8671392,1.870701,1.062502,-0.0293259,0.002525335,0.8762604,-0.0386014,-0.001285637,0.002312145
-0.6859772,1.393883,1.062502,-0.0293259,0.002525335,0.9525105,-0.03609016,-0.001801704,0.002301984
-0.6859772,1.393883,1.21481,-0.02565044,0.005317985,1.022765,-0.03630704,-0.001360112,0.002138566
-0.7581886,1.667568,1.21481,-0.02565044,0.005317985,1.078055,-0.04122209,-0.001440902,0.001729092
-0.1622266,0.7549428,1.332182,-0.03844659,-0.001324586,1.030931,-0.03756526,-0.00150721,0.001806746
-0.6836122,1.219223,1.030939,-0.01967351,0.001144917,1.103109,-0.04017625,-0.001640367,0.001900607
-0.6836122,1.219223,0.8611551,-0.01709154,0.003868265,1.162404,-0.03603833,-0.001696405,0.001494559
-0.5231805,1.127237,1.125808,-0.02546254,0.002000968,0.919185,-0.04460082,-0.001321096,0.002580538
-0.1156107,1.142499,0.9064527,-0.02680168,0.00336474,1.037361,-0.03596405,-0.001374177,0.001866137
-0.1156107,1.142499,0.9064527,-0.02680168,0.00336474,0.9813098,-0.0357379,-0.001551641,0.001797116
-0.1156107,1.142499,1.212568,-0.02924722,0.002457948,1.141119,-0.04075804,-0.001767038,0.001561969
-0.1156107,1.142499,0.8422732,-0.0192383,0.005299328,1.020543,-0.03603672,-0.001123442,0.001908091
-0.1156107,1.142499,1.645533,-0.04491393,-0.002298138,1.105823,-0.0429473,-0.0007361234,0.001541215
-0.562826,1.131462,1.083421,-0.02107935,0.002166746,1.149607,-0.04895883,-0.001480589,0.002299885
-0.562826,1.131462,1.083421,-0.02107935,0.002166746,1.157123,-0.04672919,-0.001724712,0.002356019
-0.562826,1.131462,1.339763,-0.03213622,0.002813839,1.105629,-0.05092497,-0.001601894,0.002644463
-0.562826,1.131462,1.029188,-0.0173988,0.004072181,0.9640349,-0.04544725,-0.001460183,0.002707682
-1.048532,1.244869,1.029188,-0.0173988,0.004072181,1.031751,-0.03895795,-0.001299739,0.001846671
-0.6005411,1.241643,1.134001,-0.01714454,-3.38495e-05,1.031751,-0.03895795,-0.001299739,0.001846671
-0.7400485,1.037549,1.272523,-0.03123626,-0.00257174,1.101137,-0.03367487,-0.001409426,0.001413272
-0.7086137,1.153443,1.435097,-0.04457214,0.0002368589,1.013064,-0.04486737,-0.001827086,0.002516313
-0.3301586,0.8630055,1.083563,-0.02631105,0.0007710271,0.9916404,-0.04304745,-0.0015683,0.002528372
-0.3301586,0.8630055,1.467443,-0.03831657,0.0001327809,1.093684,-0.04097435,-0.001405338,0.001723225
-0.3301586,0.8630055,1.325341,-0.03049796,0.006031676,0.9395202,-0.04598018,-0.001129726,0.002673752
-0.3301586,0.8630055,1.285507,-0.02655894,0.002296878,0.8480919,-0.04041924,-0.001890502,0.002818712
-0.9274869,1.362695,1.341097,-0.03495118,0.0046951,1.126357,-0.03627793,-0.001982637,0.001684878
-0.8457721,1.517659,1.074487,-0.02275241,0.003915532,1.068444,-0.03693619,-0.00140703,0.00165098
-0.5326098,0.8165769,1.186749,-0.02811839,0.001290856,1.068444,-0.03693619,-0.00140703,0.00165098
-0.5326098,0.8165769,1.02053,-0.01627976,0.00291489,0.8893303,-0.03993607,-0.001563379,0.002105454
-0.5647515,1.264915,1.125718,-0.02581043,0.002725549,0.9419533,-0.05154239,-0.001418306,0.002958981
-0.5647515,1.264915,1.125718,-0.02581043,0.002725549,0.9843918,-0.03994518,-0.001302491,0.001861062
-0.5647515,1.264915,0.8546431,-0.0186358,0.007991055,0.9810668,-0.03967277,-0.001218531,0.001932187
-0.5647515,1.264915,1.070353,-0.02779091,0.003981058,1.149307,-0.03939509,-0.001227658,0.001373238
-0.5647515,1.264915,1.039927,-0.03897223,0.002725013,0.9143186,-0.03046078,-0.001391055,0.001727846
-0.5647515,1.264915,1.71291,-0.05439189,-0.002474557,1.078908,-0.03349961,-0.001191278,0.001510446
-1.19618,2.08795,1.292052,-0.03141194,-0.00228464,1.075509,-0.04024592,-0.001297912,0.001997912
-0.7396105,1.183572,1.319764,-0.02945125,-0.002511743,1.238778,-0.04001612,-0.001668976,0.001491414
-0.7396105,1.183572,1.558157,-0.04168101,-0.005128219,1.120196,-0.0429142,-0.001469032,0.001834803
-0.7396105,1.183572,1.253902,-0.02761371,-0.002995343,0.9655272,-0.03724031,-0.001282339,0.001838895
-0.2756237,1.138306,1.029099,-0.02368851,0.001251018,1.082984,-0.03677756,-0.001218392,0.001458035
-0.5711021,1.475191,1.029099,-0.02368851,0.001251018,1.153925,-0.04254379,-0.001733852,0.001928198
-0.5711021,1.475191,1.029099,-0.02368851,0.001251018,1.021563,-0.0500849,-0.001437881,0.002718894
-0.5711021,1.475191,0.8414342,-0.01409184,0.003413146,1.03372,-0.03804197,-0.0008890069,0.001624532
-0.5711021,1.475191,1.345044,-0.03228769,-0.0002981094,1.243692,-0.0452141,-0.001822982,0.001765419
-0.5711021,1.475191,1.247778,-0.0219671,0.00142902,0.9586345,-0.03804855,-0.001241884,0.001812825
-0.4549968,1.262907,1.057429,-0.01957866,-0.001221478,0.991619,-0.04127961,-0.001117656,0.00202676
-0.625199,1.106419,1.246007,-0.03560646,-0.004787953,1.113581,-0.04105823,-0.001295427,0.00147944
-0.7264982,1.450142,1.253373,-0.03531375,0.00300525,1.14593,-0.04062623,-0.001022124,0.001567078
-0.7999451,1.355657,1.368334,-0.03272253,-0.005555426,1.000252,-0.04326521,-0.001941838,0.002508647
-0.5707884,1.634541,1.523812,-0.04609894,-0.001881912,1.158871,-0.04245593,-0.002159294,0.002109196
-0.4211056,0.9139111,1.171132,-0.03509978,0.004713021,1.158871,-0.04245593,-0.002159294,0.002109196
-0.5164884,1.514023,1.223576,-0.03014647,0.004103804,1.157999,-0.05783639,-0.002267713,0.003003391
-0.5164884,1.514023,1.442559,-0.03983446,-9.02244e-05,1.107848,-0.04981079,-0.001823789,0.002473587
-0.7183105,1.413062,1.442559,-0.03983446,-9.02244e-05,1.113422,-0.05695983,-0.002010606,0.002982488
-1.117917,1.61256,1.279622,-0.02975274,-0.003799381,0.9330239,-0.04016627,-0.001227442,0.002202563
-0.5826606,1.361779,1.351194,-0.03826918,-0.002408801,0.9648869,-0.04135835,-0.001136333,0.002095928
-0.7627023,1.186361,1.376397,-0.04206489,-0.0002505617,1.066104,-0.03771042,-0.001552034,0.001896096
-1.160802,1.966289,0.8513303,-0.02600142,0.01018508,1.121616,-0.04745319,-0.001744302,0.001998713
-0.3641755,1.407556,1.474229,-0.04061333,-0.000870678,0.9512444,-0.04545096,-0.001314245,0.002522628
-0.2938595,0.9047323,1.387408,-0.04003029,0.003182302,0.9670662,-0.04649783,-0.001799454,0.002862438
-0.5339892,1.128218,1.387408,-0.04003029,0.003182302,1.164977,-0.03569336,-0.0007547358,0.001028733
-0.3419865,0.4445921,1.118124,-0.02614998,0.006763772,1.081387,-0.03961432,-0.00123043,0.001933499
-0.8827792,2.013354,1.229451,-0.02755784,-0.00178759,1.12467,-0.03506411,-0.001134067,0.001283942
-1.037024,1.915624,1.044643,-0.02386771,0.005321244,0.9873764,-0.03619421,-0.001440107,0.002000914
-0.8481331,1.927974,1.044643,-0.02386771,0.005321244,1.070101,-0.04121993,-0.001643042,0.00219536
-0.8481331,1.927974,1.044643,-0.02386771,0.005321244,1.01929,-0.04301369,-0.001619222,0.002534165
-0.8481331,1.927974,1.044643,-0.02386771,0.005321244,1.01929,-0.04301369,-0.001619222,0.002534165
-0.7865986,1.411168,1.277743,-0.02808407,-0.0003313379,1.066789,-0.04843595,-0.002084496,0.003052376
-0.7865986,1.411168,1.277743,-0.02808407,-0.0003313379,1.079606,-0.04287685,-0.001436905,0.001626426
-0.7865986,1.411168,1.014962,-0.02586594,0.00833098,1.03152,-0.05193749,-0.00221089,0.003139351
-0.7865986,1.411168,1.014962,-0.02586594,0.00833098,1.011851,-0.04435755,-0.002113678,0.002668785
-1.012592,2.050815,1.108584,-0.02815641,-1.533176e-05,1.100097,-0.04462648,-0.001581544,0.002157934
-1.189133,2.143109,1.573541,-0.03995993,-0.005138036,0.9670694,-0.0382333,-0.001419409,0.00196614
-0.7963932,2.105485,1.080152,-0.02896202,-0.003462124,1.042674,-0.03761079,-0.001291083,0.001798597
-0.7551799,2.341617,1.366274,-0.02969932,0.001420872,0.9762378,-0.04967055,-0.001613336,0.002997585
-0.9522893,1.585425,1.381122,-0.03888006,0.003699378,1.068561,-0.04110712,-0.001586362,0.001975582
-0.7827517,1.402548,1.537495,-0.04388706,-0.004984289,1.021599,-0.04687267,-0.001783736,0.00244383
-0.7827517,1.402548,1.073775,-0.02971706,0.007197152,0.9629355,-0.03529088,-0.0009388591,0.001757933
-0.7827517,1.402548,1.073775,-0.02971706,0.007197152,0.9938657,-0.0508698,-0.001361003,0.002769631
-0.7520653,0.9425788,1.344751,-0.03760293,-0.002184647,1.077553,-0.04563728,-0.001781699,0.002568932
-1.026851,0.6813618,1.201971,-0.02586308,0.002959623,1.039104,-0.04687552,-0.001577907,0.002646753
-1.026851,0.6813618,1.474137,-0.03359138,0.0007375262,1.059068,-0.03934373,-0.001322668,0.002145407
-1.026851,0.6813618,1.182142,-0.02364646,-0.001120169,0.9992687,-0.04418975,-0.001792232,0.002662097
-1.162776,2.006957,1.148451,-0.02356203,0.001227155,1.129781,-0.05116376,-0.002000837,0.002876512
-0.1824214,0.8360192,1.345262,-0.04053654,0.0001672028,1.181025,-0.04049221,-0.001483915,0.001569104
-1.252554,1.517721,1.52145,-0.04004473,0.000481041,1.071989,-0.0342851,-0.001352014,0.001526726
-1.110467,1.823575,1.688815,-0.05219243,0.001318222,0.8733823,-0.04298016,-0.0009947311,0.002335918
-1.110467,1.823575,1.170269,-0.02716013,-0.0004497077,0.8738785,-0.03777048,-0.00100764,0.002207989
-0.2705254,0.7865489,1.400127,-0.03648686,-0.002313603,0.8738785,-0.03777048,-0.00100764,0.002207989
-0.2705254,0.7865489,1.377899,-0.03128951,0.003306118,1.121251,-0.03754445,-0.001761721,0.001852026
-0.2705254,0.7865489,1.16442,-0.03095892,0.006913374,1.102478,-0.04228479,-0.00172795,0.002467419
-0.2705254,0.7865489,1.296653,-0.03233538,0.001294922,0.9160638,-0.04266108,-0.0013442,0.002482102
-0.2705254,0.7865489,1.066217,-0.02551454,0.00357822,1.072132,-0.04433569,-0.001236447,0.002403578
-0.703092,1.060037,1.344137,-0.03465128,0.001394317,1.008803,-0.04201355,-0.001055369,0.002065006
-0.5400176,1.086241,1.286798,-0.0357629,-0.001608626,0.9568348,-0.04061605,-0.001786684,0.002219357
-0.5400176,1.086241,1.184791,-0.02943286,0.003450733,1.065426,-0.04787845,-0.002047966,0.002853794
-0.665022,1.71615,1.569512,-0.04635452,-0.001162578,1.093611,-0.04235998,-0.001519639,0.001972921
-0.5116952,1.24601,1.370419,-0.04130372,0.003089052,1.085497,-0.03887351,-0.001721888,0.001747388
-0.5116952,1.24601,1.090909,-0.02889053,0.007434501,1.169029,-0.04375528,-0.001826961,0.002277228
-0.4383113,0.8812149,1.413381,-0.04455807,-0.001560928,1.053902,-0.04303073,-0.001601069,0.002131598
-0.569286,1.20435,1.213893,-0.03461493,0.001359684,1.053902,-0.04303073,-0.001601069,0.002131598
-0.569286,1.20435,1.330162,-0.03165045,-0.0004897752,0.9735829,-0.04214375,-0.002188208,0.002908218
-0.569286,1.20435,1.072039,-0.02076922,0.005536957,1.21614,-0.0445777,-0.001666641,0.001802513
-0.569286,1.20435,0.9616769,-0.02784411,0.006155409,1.161433,-0.0406233,-0.001719884,0.001747553
-0.569286,1.20435,0.9616769,-0.02784411,0.006155409,1.03398,-0.04667173,-0.001671976,0.002640112
-0.7952237,1.332239,1.44311,-0.0392912,-0.001368837,1.088814,-0.03813323,-0.001708403,0.001816299
-0.7952237,1.332239,1.317487,-0.03086031,0.0008946493,0.9995187,-0.04619207,-0.001702393,0.002520113
-0.7952237,1.332239,1.333343,-0.03748373,-0.002438919,0.9532909,-0.04943179,-0.001003748,0.00271848
-0.839037,1.708445,1.48995,-0.04246312,0.002897761,1.239761,-0.04124014,-0.001649349,0.001713522
-1.164002,1.859442,1.418188,-0.03652622,-0.001751584,1.010086,-0.04063091,-0.001502802,0.001703408
-0.3916052,1.350875,1.240154,-0.01932797,-0.004027831,1.063634,-0.04295852,-0.001553039,0.00203378
-1.603484,2.441284,1.000081,-0.02138953,0.007386242,1.099267,-0.04509463,-0.001980572,0.002584512
-0.5440401,0.6687566,1.209159,-0.02833446,0.006991993,0.9919415,-0.04738861,-0.001312818,0.002354289
-0.6040246,1.531883,1.16228,-0.02439964,-0.0009813338,0.9855803,-0.03627921,-0.001275895,0.001605735
-1.046383,1.481842,1.16228,-0.02439964,-0.0009813338,0.9673118,-0.03601478,-0.001747952,0.002246704
-0.9972577,1.724451,1.257162,-0.03195308,-0.001899227,1.018059,-0.04411007,-0.0009902321,0.002389799
-0.0318553,0.9592789,0.8977755,-0.01130094,0.001659306,1.068033,-0.04053387,-0.001464678,0.002149782
-0.0318553,0.9592789,1.193512,-0.0299321,-0.0003945207,1.047606,-0.0429424,-0.001797788,0.001976399
-0.0318553,0.9592789,1.475218,-0.03929137,-0.001793238,1.037153,-0.0423768,-0.001934427,0.002448258
-1.017727,1.573286,0.9376077,-0.02004618,0.009820519,0.9959647,-0.03768869,-0.001663944,0.002438155
-1.017727,1.573286,1.158252,-0.03212967,0.0008610312,0.9965296,-0.04161999,-0.001376469,0.001738575
-1.075136,1.520968,1.154509,-0.02575949,0.004688019,1.044631,-0.04612398,-0.001667743,0.002286982
-0.3578012,1.133664,1.196658,-0.02780365,0.007341611,1.194262,-0.04934503,-0.001805196,0.002237386
-0.3578012,1.133664,1.436366,-0.03781558,-0.006123518,0.9771344,-0.04259626,-0.001530566,0.002649047
-0.3578012,1.133664,0.9242966,-0.03024645,0.003402156,1.031055,-0.0534558,-0.001412909,0.003016554
-0.3578012,1.133664,1.085904,-0.02469902,0.003737483,1.031055,-0.0534558,-0.001412909,0.003016554
-0.3578012,1.133664,1.266251,-0.03724603,0.008190839,1.152022,-0.04586214,-0.001705284,0.002249251
-0.3578012,1.133664,1.415018,-0.0439346,-0.001992766,1.040471,-0.04718305,-0.001707805,0.002595239
-1.213581,1.862828,1.109457,-0.03111979,8.797319e-05,0.9990497,-0.04368196,-0.001680152,0.002354888
-1.506983,2.456249,1.009973,-0.0195919,0.003205819,1.089417,-0.0358672,-0.001380622,0.001738066
-1.309854,2.132091,1.009973,-0.0195919,0.003205819,1.134522,-0.04848946,-0.001902482,0.002823791
-1.103046,2.268981,1.129018,-0.02401332,-0.001371253,1.074515,-0.03894421,-0.001549463,0.002008286
-1.121036,2.271643,1.129018,-0.02401332,-0.001371253,0.9382428,-0.04761149,-0.001557572,0.003089531
-1.121036,2.271643,1.129018,-0.02401332,-0.001371253,0.9786562,-0.04655297,-0.0015871,0.002767147
-1.076164,2.194336,1.122574,-0.02508506,0.001197583,0.9786562,-0.04655297,-0.0015871,0.002767147
-0.9590841,1.946156,1.175586,-0.0254232,0.0009321689,0.7964273,-0.04850456,-0.001784226,0.003365623
-0.2265719,1.157403,1.251278,-0.03490989,0.004823949,0.7964273,-0.04850456,-0.001784226,0.003365623
-0.2265719,1.157403,1.490737,-0.04258789,-0.003138787,0.9980886,-0.05199148,-0.001865205,0.002982861
-0.2265719,1.157403,1.121223,-0.0163206,-0.003086093,1.113781,-0.04441894,-0.001865532,0.002300635
-0.4376798,1.716343,1.133502,-0.021017,-0.001612073,0.9391795,-0.03768105,-0.001461659,0.002231286
-0.4376798,1.716343,1.247871,-0.0283375,0.004262053,1.058289,-0.05085774,-0.00156585,0.002697955
-0.7713047,1.634638,1.636227,-0.05122229,-0.003145446,0.9859554,-0.03609929,-0.0007616102,0.001523629
-0.3170643,1.081635,1.348421,-0.03464902,-0.001994788,0.7927325,-0.03919633,-0.001256988,0.002593291
-0.3170643,1.081635,1.117502,-0.02362179,-0.001644659,0.9835785,-0.05326669,-0.001491483,0.002935201
-0.3170643,1.081635,1.349785,-0.03358871,0.000519947,1.0559,-0.04210172,-0.00165481,0.002405761
-0.6620339,0.981056,0.7730304,-0.0167331,0.009390398,0.9500741,-0.04062311,-0.0009351596,0.001909423
-0.6003737,1.414443,0.9649093,-0.03261931,0.009187704,0.9500741,-0.04062311,-0.0009351596,0.001909423
-0.6003737,1.414443,0.9506846,-0.02115819,0.007845205,1.245643,-0.04638868,-0.001257193,0.001925461
-0.6003737,1.414443,0.9506846,-0.02115819,0.007845205,1.064299,-0.04373461,-0.001463855,0.002276739
-0.976848,1.390104,0.9506846,-0.02115819,0.007845205,1.04763,-0.04840425,-0.001796842,0.002956883
-0.976848,1.390104,1.133557,-0.03366773,0.005004745,1.078695,-0.04611373,-0.00202964,0.002288826
-0.976848,1.390104,1.130367,-0.02762867,0.004883871,1.078695,-0.04611373,-0.00202964,0.002288826
-0.8763699,1.676617,1.202401,-0.023559,-0.004195153,0.7828036,-0.04198438,-0.001148617,0.00244534
-0.7149262,1.138277,1.619043,-0.04630929,-0.002970562,0.950106,-0.04373972,-0.0008624937,0.001938702
-0.2667355,1.192162,1.487238,-0.03752508,-0.000636673,0.9127628,-0.04243073,-0.0007997628,0.002339374
-0.2667355,1.192162,0.8220478,-0.01626632,0.002427367,0.9127628,-0.04243073,-0.0007997628,0.002339374
-0.4218468,1.078397,1.072621,-0.01659944,0.00432322,1.076731,-0.05656325,-0.001675476,0.002890907
-0.4218468,1.078397,1.260625,-0.02836929,-0.00196275,1.202707,-0.04215593,-0.001621623,0.001480346
-0.4218468,1.078397,1.522952,-0.03728444,0.002426572,0.9935046,-0.0479741,-0.002120492,0.003114345
-0.4218468,1.078397,1.099419,-0.01845124,0.004051111,1.205816,-0.04255646,-0.001454294,0.001431268
-0.4218468,1.078397,1.099419,-0.01845124,0.004051111,1.084461,-0.04744603,-0.001842942,0.002330952
-0.4218468,1.078397,1.119135,-0.02923305,0.002968436,1.186247,-0.05416957,-0.001758998,0.00229711
